,ids,Score,True
2032,5tus,4.220485012101025,4.43
8283,6fgy,7.016146836802579,7.15
2762,4pks,6.523388724386287,4.82
8441,3csl,5.562142210836676,7.22
9270,5m2q,7.527129457691435,7.52
3061,1w2h,3.4261779594948054,5.0
8994,4az0,7.157312694097171,7.42
7832,3l6f,6.956746792520867,6.99
11269,2xyn,6.4916440012948495,8.4
4066,4b60,5.774850376391244,5.43
14088,5u12,4.908712090390726,5.07
9869,2fx9,3.565454690911143,7.77
16788,6ayo,7.5999534082139135,8.29
604,6f6i,5.328231385425002,3.19
8705,3cp9,10.185166610078028,7.32
16814,4jwk,3.0940844467713915,8.32
9720,4nie,7.221261457160247,7.7
3403,5q11,9.41276600932277,5.14
16880,5org,6.334416869866715,8.4
15412,1elc,2.742299574893476,6.66
2961,5yc2,2.815760642378817,4.94
3448,6b95,0.8829255771382534,5.15
12414,6dry,6.971652366117127,9.43
655,3ms4,5.894457973663413,3.28
9563,3dv5,9.695912640957475,7.66
3973,5i83,7.512320192473284,5.39
13877,5orj,5.611044641904721,4.77
7093,4q6r,7.8184771181387935,6.68
14755,2xht,5.271202008912079,5.96
15203,3pd8,6.268001130656742,6.46
8256,3ur0,3.5727741276472784,7.15
12411,3vjk,6.352863628442601,9.43
2524,4o7b,7.097075507759605,4.7
379,3k3g,2.236147189583526,2.85
2637,3atl,4.837392032234073,4.76
7003,4jit,4.690136522108405,6.64
8164,5vrl,7.951034488097971,7.11
5935,4wr8,7.506074964569881,6.23
743,5wxp,4.5206115516296785,3.35
3035,3wp0,4.34343376925983,4.99
4091,4rsp,3.575063303711515,5.44
11085,3fyj,7.374339919993002,8.3
7718,4po0,5.453491543658377,6.92
598,3at1,2.4106653790502643,3.18
129,2ks9,1.378469224182873,2.04
7350,4nzo,3.5159003262066815,6.77
16185,3l4u,5.143452649521475,7.52
12599,1g37,2.9081574186673573,10.0
717,4kc2,8.521365294911098,3.31
8264,4lwe,7.97871203429858,7.15
9576,4aw8,1.078876084902197,7.66
7047,5cls,1.571619380644935,6.66
11154,5ztn,5.131547452320088,8.3
11457,2qmf,9.064677897496809,8.52
4253,5ixf,3.4142875789669738,5.52
12761,6b5m,6.868906143350467,12.0
13915,4rlu,6.475716077223301,4.82
10198,5tt7,7.438259049708966,7.89
13999,5yz2,6.21292755505307,4.95
8901,2wxm,4.213936042389745,7.4
16100,4wn5,5.521211150141182,7.41
6264,4zpe,8.578002029574815,6.35
220,4u5l,3.6206912499239206,2.4
14089,1enu,7.744201133607931,5.08
13544,1v2l,4.350538364229419,4.29
3393,3pj2,5.82246375686001,5.14
13893,4pb2,5.7997423879635255,4.8
12768,6c8x,6.956472684060101,12.3
835,5z9e,3.7398098969687767,3.48
5378,5y1y,4.456588705198827,6.01
12311,1xp1,9.256376019950487,9.3
1767,6e05,5.666095992498061,4.26
14618,5mo8,7.928098277434939,5.79
16786,1a28,8.260369590241014,8.29
459,2xgo,4.546236988542929,3.0
3055,1oai,3.260105273954377,5.0
933,4g19,4.16678938713796,3.58
1378,1gfz,4.401315104502164,4.0
1987,2ypp,5.261185937588946,4.41
4742,5vqt,8.484279161003109,5.74
16296,1f0r,6.503882573651222,7.66
16560,4k3n,4.233516276492585,7.96
3318,4ejf,2.4398394092799207,5.1
17050,3i5z,9.557265618167222,8.7
12785,7cpa,6.331386860124732,13.96
4683,1bkm,5.407582080648427,5.74
9191,1pf8,6.207652819267514,7.51
9207,5ety,7.731718086137904,7.51
10017,4bfp,9.069219207941396,7.82
14013,3qbc,4.449958243782996,4.97
10202,2e9v,7.178693154036934,7.9
10489,5f95,6.029919411639356,8.01
4332,5eto,8.002477978680687,5.57
5972,1ykr,6.137495869984923,6.25
6236,5bms,5.5213370918664,6.34
3896,4kod,6.111107374383594,5.36
6706,4krs,7.308694647807887,6.52
16340,2zjw,7.333253284225182,7.7
4204,6hpg,4.86317304421965,5.5
2033,5w1v,7.880218196842185,4.43
15485,2xc0,7.689520199853464,6.72
9940,3hq5,7.907310484437373,7.8
6593,4q0a,8.405091449188786,6.48
11137,5he7,9.222023562313385,8.3
8055,4wmy,2.8003587102184673,7.07
13565,2tpi,5.5238707430442915,4.31
1400,3qzt,4.143149384481069,4.0
11703,2nnq,8.56559306547256,8.7
13127,6exs,3.523523504750692,3.44
4965,3ax5,2.027380259194569,5.85
5878,5ukk,8.020828428878467,6.21
6395,4m3b,7.661798203632192,6.4
9824,4auy,5.91144528989414,7.74
9147,4jt8,7.123952953588247,7.48
9497,4kn7,5.787689024026591,7.62
13429,3oyw,4.450580544072304,4.11
10494,3n4c,1.3281221674432226,8.02
2019,2ha0,-1.8844660344204955,4.43
3739,2oyk,7.30664253852053,5.3
4818,4z2k,4.558490377572856,5.78
5756,1shd,4.2011640697853965,6.17
4797,4u0m,7.381481556646476,5.77
17264,2xb7,6.636210285170297,9.19
1507,4b85,4.953162111055514,4.06
16513,5lyr,7.041112931742636,7.89
7462,2r9s,6.31680725334668,6.82
16427,2ra0,7.274986715470421,7.8
6675,1w1d,5.710916430001722,6.52
4011,6bj2,6.911244788033678,5.4
16129,2ccb,4.853416264683728,7.45
15566,1uwf,5.383875402960539,6.82
817,3dla,6.102995245612271,3.46
10420,3rwd,8.891974750540552,8.0
1893,5yc1,1.4336613331749857,4.34
7106,6bgw,6.507127425159751,6.68
165,5fsb,2.848512899271988,2.22
2631,3g2j,6.705389333998264,4.75
3964,3so6,6.599539018121847,5.39
9550,1i8i,4.701412010683706,7.66
12220,2fde,6.522477498962658,9.15
12841,3gtc,1.8127385177410815,2.35
17280,2cer,7.132405865851333,9.22
456,2vtm,2.0715117213779264,3.0
15318,1sld,6.724784359681667,6.57
12769,2zx5,7.241871450075153,12.33
346,2yiv,2.641590644740619,2.78
2554,4gvc,4.451099127646726,4.71
2304,3h2o,4.806610392923706,4.59
955,2qch,4.337062599631211,3.6
7888,3zya,8.740629838513723,7.0
5825,2qrp,11.276370167377925,6.2
4136,5fb0,3.9294707268086526,5.47
14142,2afx,3.4677090954692726,5.15
8668,4uix,8.002426120323243,7.3
93,4ahv,4.189688556117103,1.82
12883,4i8x,4.2631051735817795,2.64
15778,5hz5,9.078672245669441,7.07
9111,2x7o,7.7402673067790975,7.47
3259,4mho,9.409573016171684,5.08
10721,4puz,6.3015238545747705,8.11
4352,5hkb,5.722547518742342,5.59
11745,4lxa,8.6328089050545,8.7
12898,2rkd,2.7243047248610135,2.72
5381,1zz1,3.8033660181826474,6.02
8137,5law,6.860416189403493,7.1
3502,4g0l,4.366814480129508,5.19
15697,4bcs,6.64850812422089,6.99
12673,5l7k,6.06287169362552,10.37
16716,5vo1,6.926994912022568,8.15
12897,1pfu,2.765324685597836,2.72
145,1qx1,2.36427437414978,2.12
882,3avf,4.189784864495211,3.53
7583,6ee3,8.522632120500043,6.86
12971,3ime,3.1704199489263885,3.0
6514,4tjy,7.1830196227149745,6.44
9252,4gpk,4.603451573475289,7.52
14652,6ced,5.3646581773597966,5.82
16831,5edl,5.72416253615983,8.35
16310,2bpv,8.363286204753553,7.67
5817,5svx,5.410471331991638,6.19
5333,4g2y,5.804602256889543,6.0
3417,1t1s,3.977010023909645,5.15
914,5dts,4.731104624487785,3.55
12786,2xuf,10.084190979801182,14.39
16246,3gc4,7.431858246733238,7.6
2172,3dga,4.242206255532551,4.52
6840,5itd,7.197895562964122,6.58
5407,2ivz,5.969867433721228,6.04
14714,1a4w,6.533649270823075,5.92
5201,3fy0,7.138006568455097,5.96
9878,3d7g,6.170299985235538,7.77
6879,2a4z,5.443949605889002,6.6
2477,5mo0,4.102262773806241,4.68
15457,3hzk,4.307621869277566,6.7
14535,6bdy,7.827833847488731,5.69
13845,4zw7,8.970917987241217,4.72
11261,1q3w,6.360138615158072,8.4
16162,4emr,7.231514595260259,7.49
5791,5wou,5.017088649108259,6.18
16225,4crb,8.162268394633823,7.57
11994,4bdt,8.863097053781992,8.96
4122,6dcy,2.173124468617633,5.46
9897,4ke0,9.976318187984516,7.77
14191,3iof,2.9876562806263323,5.22
6302,4gw1,8.019020794704765,6.37
11979,5kbf,7.806564512600629,8.92
13602,1p57,5.995581770675807,4.4
5969,6fjm,4.6584140240273,6.24
6546,5fl0,6.524566649933903,6.46
8890,1p04,4.383260987775481,7.4
8394,3qcx,7.454461082241284,7.2
8083,3wf5,7.062611925070838,7.09
11293,4dk5,6.189806135970601,8.4
764,5jzb,4.061465063172744,3.39
13040,2ri9,3.438801765363605,3.22
5540,4lkl,6.3235932898348395,6.09
6089,6cbh,7.6542565167927314,6.29
10874,3g6h,8.158645717949643,8.19
11673,3p76,8.700513694863751,8.68
10984,5n2d,6.056537565680788,8.22
2209,1i8h,1.2585504767660505,4.54
6375,2waj,7.3043015040988495,6.4
5859,3vid,4.408819749657734,6.21
2231,6e83,1.3321152609662759,4.54
8640,2f4b,7.448912237994962,7.3
11345,5c4s,12.052482344858692,8.42
750,4wyp,3.7729325707008217,3.36
2734,1njt,0.9327021919460394,4.82
14881,1lgt,6.045884377394793,6.1
1757,6bhi,6.9978186116151315,4.25
6429,1i80,4.629351118849307,6.41
13642,3u81,8.460542849968112,4.44
9688,3chq,7.942663067539435,7.7
6207,3hv3,10.529513511831368,6.33
8425,5jf6,5.223336744992878,7.21
12126,4ppc,4.683276402252472,9.03
2352,5yp5,8.783575966812686,4.6
13328,4n9c,4.380845869986028,3.9
8186,4rj6,5.654420453736777,7.12
12283,4pjt,9.903790570933136,9.24
15884,1z9y,5.125257774396022,7.19
5783,3amb,6.8455254324807875,6.18
13188,3b3x,1.757153766899763,3.6
5294,1uym,6.053248264151595,6.0
2484,6fnt,4.8872205053993,4.68
15947,6g3q,-0.5794875110700732,7.24
12683,1eb1,4.111019427877205,10.43
10788,4bcf,4.955703170570186,8.15
4801,4z0f,6.4817983217176,5.77
11161,6cmj,9.129508252636406,8.3
8440,2xng,4.844407727162332,7.22
14530,4det,3.4552779063566867,5.68
10774,3faa,6.901562091865531,8.15
12416,3c1k,6.914993406443076,9.44
16542,5nap,8.6520409473288,7.95
6072,4cfw,6.017458589179662,6.29
3773,4z0d,7.215171804329171,5.3
6145,4wf6,6.101943261789869,6.3
5187,2e9c,5.638425854634231,5.96
13077,2wk6,3.5221011040894195,3.32
13586,4owv,3.4644420189504106,4.35
13384,3bxh,5.953383884391369,4.03
17549,3o9d,7.904813874943369,10.72
11857,2q7m,3.6935670588038416,8.8
9274,5za1,8.415092703838365,7.52
5749,4mse,6.194465979803628,6.16
6587,3p3u,5.219351059806602,6.48
5039,2xas,11.206465101545765,5.89
1462,1mv0,2.2000908144876052,4.03
1530,2auc,2.684351564620146,4.08
2215,2w5i,3.562758056324146,4.54
10152,3i81,7.808527721846657,7.89
9367,3ixg,2.929463795239346,7.57
10586,5ea5,1.9620609538276619,8.06
17604,4gbd,6.812921342323165,11.32
15127,5v7a,5.110448509177869,6.38
12525,3n5k,6.686290641785961,9.7
5722,4kzl,8.719227153563628,6.15
9347,2jiu,6.330149667882894,7.56
16881,6gue,7.113788715529567,8.4
16947,4o6w,6.870639694156393,8.52
5372,4ie3,6.248324588175796,6.01
14608,4fxq,7.554192111939515,5.77
10710,6ma1,4.607503933692564,8.1
6930,6cmr,8.151711514725937,6.61
17267,5laq,7.353448410280551,9.2
3236,5vjn,5.692039987892742,5.06
14891,3v2n,4.11930194839441,6.1
10956,4deg,8.38099953798847,8.22
9304,5hes,9.392622741624843,7.54
16980,3b66,7.636402425159041,8.6
17095,4e4l,8.448119069192304,8.77
13678,5yl2,7.889515659497904,4.5
6113,2vgo,5.575351275310895,6.3
16666,2cf8,9.523046510592112,8.1
1694,5ofu,6.438392876538432,4.2
9480,1no9,-1.806041381294253,7.62
8255,3uli,6.3746070968844615,7.15
7515,3kvx,6.742660676325689,6.83
8654,4bic,5.81302553580552,7.3
6745,2zhd,5.781384529428967,6.54
1494,3ck7,6.332779627438895,4.05
13219,4ibd,6.046965994564304,3.67
10638,2b52,6.530841511184416,8.1
1050,1gz4,7.131953957307908,3.7
2957,4qht,7.919593506814412,4.94
16673,4poj,8.406039716296304,8.1
3228,4j7i,5.031757155927639,5.06
1187,2o9a,-2.691796943081498,3.81
11661,5td2,6.446979138863514,8.66
8871,3e90,1.7627174278196391,7.39
17457,1gar,6.154742478002861,10.0
16746,3d1y,9.899812294083638,8.22
17172,1apv,6.883433891771076,9.0
14952,3c8a,5.628572766720202,6.18
11586,4ezl,6.524922250099221,8.59
6049,3v0p,7.87426930240988,6.28
9978,5w0f,8.718101086373451,7.8
14443,1y3n,9.460942423386623,5.55
12214,5dhg,5.598961644620675,9.14
16017,4c9x,6.30509467290151,7.32
6615,3muf,5.536183398768439,6.49
4286,4dtt,2.4336904897546248,5.54
9054,3w33,9.362567119318669,7.44
1786,4fak,7.593819305362174,4.28
2905,2ggb,3.885228139573633,4.92
11801,5j74,4.574425709981182,8.72
4518,5tcc,6.7423569345178125,5.66
13240,2fx6,3.943694733421385,3.7
17100,1g46,3.8082925621396613,8.8
7133,1xdd,6.405210936112168,6.7
16536,6en5,7.938699607363492,7.94
12004,5ws3,6.348329726334793,8.96
11354,4zk5,8.773582120499887,8.43
2437,3pkn,4.2603344556270075,4.66
4549,3vi5,6.266319438208258,5.68
7137,2eum,4.054827193420135,6.7
6454,1w0y,6.298997611733656,6.42
1453,3ddb,5.821196931271064,4.02
15543,5yh8,4.894754783901981,6.78
15594,1qyg,6.652923492940258,6.85
1554,1rzx,4.638404106391368,4.1
7021,1o3p,7.12274539469352,6.66
16753,4lko,4.972616403433137,8.22
3473,5diq,7.103187385601014,5.17
9597,5cal,5.896295241184224,7.66
7736,3bh9,7.295492991670445,6.93
13950,4rlw,6.7689306385385795,4.87
10073,4i0r,5.576469934164292,7.85
9500,4xgz,3.4585079411916615,7.62
6639,2gj4,8.160949710687436,6.5
14518,2qwf,4.547237114007887,5.67
14183,1ucn,5.3658138778970805,5.22
14636,3b7i,2.5961627236212053,5.82
16655,3hub,8.361989745817496,8.09
4172,2r3y,3.3552801765344666,5.49
10345,4yv8,-2.863203631101701,7.96
15897,2xii,7.736059371489498,7.2
4436,1qs4,3.4396833574401233,5.64
3211,5acx,5.726903620767492,5.05
15644,3cow,9.911947149725126,6.9
4737,5itf,7.060974682643018,5.74
12531,4e3m,4.5288348054526635,9.7
8796,5ely,5.609377766129791,7.36
17523,4yo8,6.107632864434963,10.52
11591,5u6d,6.745409169270128,8.59
780,5o4t,4.731193524529115,3.4
13110,1ikt,4.625202450253926,3.4
4866,5t23,5.99829322193636,5.8
8862,1xoe,5.172656313098242,7.39
11074,2qmd,9.207495813892777,8.3
9804,1x70,7.758447365230997,7.74
11410,4a22,3.73661690381769,8.49
1673,3my5,5.059797710630343,4.19
9164,2fvc,6.356101071614355,7.49
14462,3sha,7.619392883917982,5.59
6336,1lol,7.340817196074974,6.39
1203,1r0x,5.728163038019661,3.83
2452,2h23,6.194591921528843,4.67
9237,3bmy,6.43819285144544,7.52
2489,5lch,7.22046876512506,4.69
1954,5hfj,4.898629344036596,4.39
12917,4rrg,5.9263434551536225,2.81
5035,2ph9,-0.3764398166733183,5.89
16126,4avj,3.3947221615376897,7.44
1636,5t8q,4.468419819032439,4.16
4293,5n8j,5.6376627959461505,5.54
9409,4rro,9.032962807752481,7.59
16975,2wky,6.803601654657116,8.59
12590,1nfs,3.774584629802197,9.92
1324,3c0z,2.8353556931552104,3.95
3816,5ks7,11.446139612970308,5.32
1928,4o3t,4.638833789924461,4.37
13143,5eh7,2.4605160772258254,3.48
15775,4xiq,9.783412506636111,7.07
5326,4a0j,2.5617806326369905,6.0
8142,5ypo,3.1326596563716502,7.1
4940,5ku9,5.678616081651977,5.83
10490,5g10,6.373584746409171,8.01
15482,1rbp,6.887130651823029,6.72
12878,4up5,3.1275182706480895,2.6
507,3zvv,4.700856385425396,3.04
8684,6mr5,2.767569411641408,7.3
11894,5kos,7.5120609006860715,8.82
5002,3r6t,10.577341734066682,5.86
2821,5abf,3.47928832585245,4.85
11225,5k0x,6.929098879667369,8.36
7660,4rh5,7.258443899446343,6.9
2327,2hpa,2.065799893722501,4.6
4988,5j9k,3.0977737984865685,5.85
5058,4p6e,6.769412180429115,5.89
10538,3ens,6.829012249803819,8.05
14722,1yds,4.9270773572620605,5.92
10204,3hha,2.5514756361795374,7.9
7491,5aku,9.597441028511412,6.82
1284,5lzj,4.746647315046906,3.9
14027,2oym,5.975460727988214,5.0
6400,4pax,5.485740033650681,6.4
1999,1h00,3.8973555868783425,4.42
8835,1csr,6.794000450193519,7.38
12760,4n70,9.228305831900675,12.0
16377,1nfu,6.708271177004698,7.74
10625,5two,7.829389598212,8.09
298,5aqj,3.7764218973230084,2.68
13707,5u0d,4.55114130748961,4.54
2743,2l11,2.8415638793747267,4.82
7180,5ar4,7.554725512187491,6.7
7860,2qc6,7.404780775811605,7.0
7136,2emt,2.6971087205509408,6.7
16562,4r59,5.210349930621982,7.96
10550,4mk9,8.401779922649261,8.05
15046,3k5v,7.093993639660178,6.3
15429,1c5x,5.213150281923864,6.68
14825,4f9u,3.934819545961983,6.03
626,4tyl,4.310199970476123,3.22
13453,1q91,9.081109588469227,4.15
1743,5cu2,4.568521265569543,4.24
1270,5iu6,3.3482200315855435,3.89
12870,4urz,6.177856488748551,2.52
4003,4rqz,1.6677721836796504,5.4
3414,1mzs,6.32630474109539,5.15
13390,1hi5,5.100462071201847,4.04
2959,5h13,7.1481930315241105,4.94
700,4ucr,7.323074229492947,3.3
14522,6gon,5.358242557710511,5.67
11996,4zjc,7.908266159881666,8.96
15059,2pvu,4.9330929267253625,6.31
17167,5een,4.427503575010501,8.96
13010,3c2r,3.722755905707053,3.11
12322,3kwj,6.788933147837735,9.3
14201,5ja0,5.935070475877474,5.22
14953,3w9r,7.262674059746276,6.18
10226,1zfk,5.678312339844101,7.92
7131,1rek,9.708729063582489,6.7
12932,4llx,4.202164195250354,2.89
8299,6awp,3.522190004130749,7.16
10189,5kit,9.384310587760528,7.89
1997,5km2,4.990314919994502,4.41
5158,5svz,5.612822642731311,5.92
12347,3q4b,6.712338353895526,9.33
15330,6ecz,4.957007037843018,6.57
500,6f6n,4.847934095468405,3.02
1321,5o1g,5.296294045577351,3.94
5960,4z22,5.056012050537059,6.24
704,5l96,4.318838091158647,3.3
10941,3i28,8.08194720729255,8.22
4532,1nhx,8.185493530431177,5.68
4270,6f4w,6.100328244372382,5.53
9303,5h1e,2.737491564324901,7.54
5033,2ooh,3.6336780642948163,5.89
8312,3s2p,4.038988169389915,7.17
989,5qae,3.6512580474677403,3.62
16499,3ccw,6.203993100899447,7.87
1805,2csm,4.215047292906366,4.3
12705,2o4p,8.558362528777756,10.72
11735,4d89,7.716664345806095,8.7
563,1h9l,0.8974755505691943,3.12
16230,6gla,6.094631233390512,7.57
12090,4wx6,2.1536553595664563,9.0
16309,5tcy,5.29346406092836,7.66
7344,3ine,6.338535905114985,6.77
1542,3chc,5.049366772447672,4.09
8825,5n8b,9.617821362986218,7.37
14338,5lsg,5.208045937884191,5.4
2803,2ow7,4.778599471568112,4.85
1505,2loz,2.9885452810396282,4.06
11552,4yay,8.125167444052279,8.54
13689,2ra6,4.57335150114845,4.52
4145,3d2r,8.950345036010196,5.48
7560,4d85,9.811445653002037,6.85
12471,3wt5,7.9519457135215985,9.54
6768,1h3a,7.634920757803548,6.55
308,2krd,1.0788316348815323,2.7
950,1w31,-2.918225348347932,3.6
3566,2gnj,6.498674512896665,5.22
9275,6bir,6.553222096589137,7.52
2933,5whc,4.995967480955707,4.92
12137,1ni1,5.1207016472778815,9.05
3085,4b78,8.31610250781788,5.0
11697,2fl2,7.507119540055503,8.7
16181,2mas,7.295381866618783,7.52
2766,5lvf,4.4725092209336,4.82
8614,3uoj,5.6733932042238635,7.29
9360,2ph6,9.27411157819574,7.57
6746,2zns,4.992952287887277,6.54
1478,5yqn,8.468766103791097,4.03
17550,6dif,9.104749591126119,10.72
8513,4kn4,5.724303294558601,7.24
12438,3ixj,9.660456341140529,9.49
10497,5q1a,9.470269519389452,8.02
9056,4i0s,6.626290522225272,7.44
13181,4cjq,5.748291489044033,3.59
291,3rxb,4.69219603973254,2.66
1967,3jzg,3.6391454168365853,4.4
15288,3fuz,5.052648665640089,6.54
16676,5m7u,5.939922936466714,8.1
7463,2v5a,6.4110190721457,6.82
9905,4wsy,6.010687369365058,7.77
8363,3f7b,5.1200793469885735,7.19
2903,2a58,6.028178452496653,4.92
1535,3rxo,4.82074549949511,4.08
7068,5cav,6.282188095585587,6.67
13009,5orw,3.3280767638876165,3.1
16077,1owh,6.293863634346872,7.4
4607,4qxq,7.057655747766713,5.7
14981,3lpp,5.36345061846507,6.22
101,1f2p,4.537628501207515,1.9
661,5z4o,6.185790817437216,3.28
15642,6glb,6.622860462297305,6.89
16033,3rtf,7.276601732887908,7.35
16588,2xbw,10.186559377392188,8.0
9835,4xnw,5.973238226954974,7.74
4525,3tdu,2.921862841705667,5.67
3067,2kbs,1.9391988265324054,5.0
6286,4mk7,5.501586466017678,6.36
5081,6g3y,7.681563646154467,5.89
1096,3ms2,6.048484703603683,3.72
12349,1inc,-0.004556127118140853,9.34
13055,3ioe,6.97415638394791,3.27
1546,4c1h,-1.2056105021542871,4.09
380,3rxa,3.928878059866455,2.85
5269,4ch2,4.787452434017183,5.99
13514,3h78,5.842295874413284,4.24
3936,2m0o,1.754301557240439,5.38
9045,3dx0,5.036965216682196,7.44
7457,2etk,6.349292810115864,6.82
17241,5sz0,4.213987900747188,9.1
6932,1jd5,4.088394367358828,6.62
16311,1o2q,7.026133274778601,7.68
12447,1ms6,2.3568215873516505,9.52
16523,4a6c,9.294373379282106,7.92
13070,4mrw,3.536814060929464,3.3
13779,5jhk,4.347019404260124,4.64
2814,4fyh,7.015546761523604,4.85
352,4urw,5.926899080411932,2.8
5780,2c3j,6.916475073798567,6.18
2670,3tiy,5.4457572400627035,4.77
888,4ory,3.434334538286794,3.53
5071,5nps,7.691372284047829,5.89
11089,3gn7,6.589278471685058,8.3
8510,4dwg,5.367369628620348,7.24
14017,4re2,5.119205163248833,4.98
16855,1mtr,8.902627938826544,8.4
9722,4nw5,7.473596816137474,7.7
7299,5u7m,8.670613647629903,6.74
3626,4fk7,6.617474601460089,5.24
9788,5j3s,3.76910986892365,7.72
13517,5f8y,4.9269143738529575,4.24
2282,5hfb,4.596865562080124,4.57
12269,2yb9,6.90720724448996,9.22
8923,4k2f,7.348025507759447,7.4
4661,4iut,3.4632566850660162,5.72
4958,1yw7,5.5927164167172725,5.85
17318,5jfp,7.97625246648846,9.32
13054,5yas,4.229271299519098,3.26
17180,2p4y,8.140458251160966,9.0
6402,4qnu,6.404410835740201,6.4
14517,2pqz,7.559881714584608,5.67
1690,5dp4,1.071734448248721,4.2
17149,4e6d,6.7135755461373625,8.92
10754,1aq1,10.465579565441846,8.15
14069,3s76,3.470998396998467,5.05
15302,1hmr,4.156869624192934,6.55
5624,4s3e,4.724770496543053,6.11
7805,5qcm,8.389170933454016,6.96
1044,6fdu,1.3442352999342084,3.69
326,4wks,-0.7779420366647999,2.7
4346,3nzi,2.7449443511230305,5.59
11624,6euv,-31.696124402176448,8.62
1190,4q9s,5.6125929842912115,3.81
8403,6ffs,3.8054625774906703,7.2
3389,2xi7,2.635767692033532,5.14
32,3nm6,2.960875143175797,1.35
7945,3w0l,3.903519323077194,7.02
10570,5o45,8.769196385127628,8.05
988,4yym,5.040750876775482,3.62
10251,3qpp,9.112528344742454,7.92
16416,6euw,8.382073746821204,7.77
9294,4joa,6.370651045045295,7.54
11450,2b1p,7.547613508881126,8.52
9893,4dh6,7.734785137563773,7.77
14883,2e7f,6.836509486622613,6.1
10188,5jgb,5.12295378165823,7.89
8355,1w83,8.474003797892767,7.19
10,1p0y,3.7155550023593573,1.0
10845,4k5y,6.136836528011728,8.17
2232,6mi6,3.09534386402356,4.54
2564,3cpj,7.785880436317949,4.72
14857,2w5g,4.126991801969418,6.07
15817,1xd0,8.91620001180286,7.12
3208,4pnw,3.904697248624811,5.05
13833,6fba,5.085934322781239,4.7
822,4nrq,3.648828113004732,3.46
8635,1xdg,4.702019494299459,7.3
12827,1ps3,7.449949405143807,2.28
13227,4io7,5.249006631926793,3.68
16200,1k1j,6.494851811119492,7.55
7841,1ch8,8.454453197137035,7.0
7928,2b8v,8.335104891652078,7.01
14133,5kva,8.436028663571483,5.14
17597,3k8q,4.937997245672045,11.28
10361,6dvl,5.55157792259201,7.96
4828,1dub,5.446683282159887,5.8
2786,4l7n,7.290788697816755,4.84
8561,4hys,5.056515817437925,7.26
2398,5moc,6.9933217511912105,4.63
5036,2qlb,2.1153172167430756,5.89
9332,4h5d,9.125329950693914,7.55
944,4k3r,5.355634823164844,3.59
403,4u5u,2.328343940779076,2.89
1374,5t70,7.356219128235323,3.99
8824,5igl,5.215150532853779,7.37
12193,3qri,10.974939760576438,9.1
7747,4w4v,9.56571853043031,6.94
1734,5umw,4.075866869868134,4.23
9376,4jjm,6.553199871578805,7.57
13475,3q2j,5.140022589593509,4.18
1996,5dtr,6.7482687872662295,4.41
985,4fxj,4.559320111291932,3.62
5986,4y29,3.1291258797287997,6.25
5476,4gw8,5.214817157698793,6.06
10169,4gts,4.5794189289691944,7.89
7633,4hn2,5.1583137730970705,6.89
15880,1fcx,11.661959279971413,7.19
14599,4a95,5.273365243251098,5.76
16564,5n84,5.020637242424665,7.96
14581,2pqc,8.619873949041047,5.74
788,1hyz,0.3372867568044169,3.42
2323,1f7b,0.6168403451020507,4.6
13276,1nje,5.818715138450613,3.8
13196,3sk2,7.015546761523604,3.61
11058,1rww,2.759472099543639,8.3
232,4d62,2.503180688727244,2.44
15976,3fl5,9.865704311560188,7.28
10505,6do3,6.3484482597232335,8.03
4787,3plu,3.0111036665270086,5.77
6354,1a1b,3.951051211841408,6.4
6871,6dud,1.8611001402243716,6.59
11508,4jnc,7.359693638183954,8.52
4717,4gz3,7.084399843533363,5.74
13369,3ijh,5.304472849379672,4.0
2422,4i1r,5.532145855224721,4.65
8500,3dpe,10.687288860181035,7.24
12340,3lnz,6.121486454208821,9.31
10940,3hhk,7.399772740150039,8.22
13388,5nzf,6.265837896317723,4.03
7803,5mhq,6.910629896081148,6.96
6266,5ctc,7.997877401541881,6.35
15656,2d3u,6.691839486032281,6.92
11891,5bvn,9.70460261999744,8.82
10691,5ax9,7.161631754438433,8.1
8639,2b7f,5.867832411285205,7.3
6972,2exc,7.842109712458904,6.63
2230,5wg6,6.753217556233577,4.54
10765,2bkz,6.8002160447498134,8.15
17109,1m0b,5.492503845128506,8.82
8833,6c0t,7.511179308609553,7.37
15300,6gfs,3.5953991881656555,6.54
4735,5hf1,3.9155949120244617,5.74
568,3odk,3.808218478771887,3.14
8571,2ity,5.463107564795526,7.27
3607,2lsr,1.4449590467606197,5.24
9723,4pry,1.9929018598322477,7.7
10927,1rt2,8.886551848019446,8.22
1901,4j82,4.835495498019042,4.35
14832,6g3v,3.0878244021944337,6.04
7213,6gi6,8.075716796062704,6.71
2092,4owo,4.339181383949565,4.47
16981,3s43,7.488502389733735,8.6
9351,1a0q,5.1304287934666934,7.57
7876,3l38,6.9270393620432325,7.0
16177,1lke,10.65165476028143,7.52
3989,2wzz,3.210669442638354,5.4
10277,5ghv,5.7111609051153795,7.92
1660,5yyz,3.915506011983132,4.18
17015,3u8k,5.219543676562816,8.66
8664,4mot,6.771086464540821,7.3
15893,5t9z,8.300826517382747,7.19
14237,1b46,7.751594653711841,5.28
100,4x8s,3.709532024559279,1.89
14489,6h29,2.9171437311784225,5.62
11769,5ml4,8.252101886397362,8.7
16811,2gj5,4.1039074245708385,8.32
16248,3kr4,5.79143023409921,7.6
1083,5jer,2.2991699105494194,3.7
5792,1d4t,6.627223972659232,6.19
