,ids,Score,True
15123,6gf9,3.7963280982440555,6.39
2759,4ie5,4.596302528485036,4.82
3224,4cfx,5.276180411226535,5.06
10278,6fr2,6.700233131601149,7.92
14627,3b7i,2.5961627236212053,5.82
8417,4wz8,9.86766011246944,7.21
2880,5npr,6.990662158288101,4.9
3831,5nf9,4.760523129831098,5.33
13718,5ovr,6.556022447891019,4.57
4133,4xcb,10.169364627731696,5.47
5703,3bh3,-3.724719114953081,6.15
13351,1e5j,8.283298392567268,4.0
11837,5i7u,9.484204600867864,8.77
6122,3ql9,5.460270171809756,6.3
11023,4xv2,9.726442396817406,8.27
16557,6iiu,8.162001694509836,7.96
9252,4ngh,3.911498101786523,7.52
13864,4uoh,6.785273429469667,4.77
16039,6e4a,6.172544711279109,7.36
13260,3ao2,5.315177896023108,3.77
4945,1bdl,4.2704838770121345,5.85
3962,3so6,6.599539018121847,5.39
17233,4xu0,9.99106818650845,9.11
11154,6cmj,9.129508252636406,8.3
8223,5q1f,9.355506974369744,7.14
8122,4hy9,7.347692132604461,7.1
5609,2o63,7.9746078157238625,6.11
11731,4i5h,10.481129664337745,8.7
6217,5n8w,7.267659870397509,6.33
6788,5wzs,7.470174164546286,6.55
10546,4ogv,5.287900400008484,8.05
6529,2c6m,7.010938776048021,6.46
879,6eji,9.22148275372863,3.52
348,4yrt,1.090988715533352,2.78
14070,2yge,8.64610686957005,5.06
10594,4exg,7.8660312319133405,8.07
10716,4z7i,4.210291140695233,8.11
8464,5t4v,6.290403941071797,7.22
16433,5njz,7.758758515375649,7.8
16159,3n2v,6.425072687012552,7.51
10126,1wdy,8.169750814779064,7.89
7848,1vru,8.189760732414994,7.0
7112,6ee4,8.410366184974343,6.69
1139,3fum,6.408085370781825,3.77
13613,4cc5,4.630425327682039,4.42
3162,5huy,6.385038035067131,5.03
11375,5nxv,5.673163545783763,8.46
2469,4l58,4.920520979214005,4.68
3646,5q17,8.205103397881127,5.25
9304,6bbu,6.1258944145914125,7.54
9819,4auy,5.91144528989414,7.74
12898,4bt5,2.5009285543468955,2.76
7057,6g6y,6.737919340788112,6.66
7363,3l9l,8.385088939889632,6.78
9658,1pyw,8.596611771559807,7.7
13580,1dy4,6.617948735013848,4.36
10895,1onh,-1.18029621538569,8.21
12477,1o45,2.7577904070951544,9.6
14318,3b4p,6.701499957190095,5.4
13556,1ajq,4.037943593904293,4.31
5637,4aw5,7.194509953056823,6.12
12782,2r58,2.590658329395549,2.0
13282,1utj,3.727652816316957,3.84
16523,5i1q,7.549798968230479,7.92
3295,1x8s,4.232582826058625,5.1
16036,5fl6,5.002079358797115,7.36
13791,1c5p,4.699522884805453,4.68
7591,4n4s,9.06239612976935,6.88
9554,2yjc,2.6451170130466926,7.66
11511,4wcu,6.808876390442669,8.52
7861,2z7i,5.627957874767672,7.0
14747,3wz6,6.215905706437609,5.96
7201,6nao,6.362361116191312,6.7
6019,4gb9,6.3152885443072995,6.27
10598,3fmz,7.910014527361149,8.08
8880,5j1v,7.227980818617408,7.39
15184,3qw5,6.19913323197343,6.45
4107,3piz,7.048484226836213,5.46
16705,5jxq,7.566667751072765,8.15
7251,2q8s,6.187502143232811,6.73
11459,2xbj,6.667066007848439,8.52
5106,1oay,4.464597117255267,5.92
12083,4x60,7.461543452200538,9.0
5665,2c6k,6.6175709098381965,6.14
15126,1i7z,6.459491819680652,6.4
14945,4q6e,5.1504757527865115,6.18
4001,4rqz,1.6677721836796504,5.4
15645,1pkx,8.403224548320866,6.92
3223,3p9h,5.108477891595064,5.06
3338,4em7,4.335625382296382,5.11
14236,5xpi,2.5497124520265015,5.28
2438,3sz1,6.605917596087243,4.66
14131,1s38,6.322533897675661,5.15
6709,4qps,2.777978124813746,6.52
15559,2c94,8.113469680280664,6.82
14107,5kej,3.2449255918973514,5.11
6970,2qlq,1.2347548990368338,6.63
2572,4jxw,4.607755817142997,4.72
4344,3nzi,2.7449443511230305,5.59
11567,3vrt,7.886596774807582,8.57
6139,4oq5,7.884611340551221,6.3
15350,3v3q,-1.3179431127109855,6.6
10936,3pup,9.910509932390298,8.22
954,2q6h,5.792919309791482,3.6
2656,2dua,3.4014044813109625,4.77
2907,3chd,4.392721433840304,4.92
9046,3p3h,6.020081140398884,7.44
12894,4m6u,2.377268596857453,2.74
8617,5vii,7.892160435727459,7.29
7793,5i8b,6.945271278852573,6.96
9415,1bmk,5.19223654720108,7.6
7086,4acm,6.6177264849105235,6.68
8461,5aph,7.844576688605802,7.22
15881,4zx3,6.44164513638374,7.19
10219,1tl7,7.187879491640991,7.92
6564,5c11,3.9437465917788272,6.47
1231,4ivk,0.3750174160120451,3.85
10158,4axm,0.9509563337657124,7.89
14433,1njc,5.956310177418467,5.55
14427,3v78,9.432872235336811,5.54
8797,6h1i,8.843516819679154,7.36
14457,5afv,3.004762130245498,5.59
16694,2d1n,5.11085596770063,8.15
7045,5g6u,2.4404246678853405,6.66
17600,2i0a,7.908266159881666,11.4
5928,4ikr,5.406626405204135,6.23
1915,5alv,2.014837945030321,4.36
2982,3d67,2.9098465194526195,4.96
11620,2qry,5.812047635350896,8.64
3383,1w2x,9.167179645149812,5.14
3720,1g9b,3.5632766398985685,5.3
10714,4puz,6.3015238545747705,8.11
4501,4nal,2.1967200212538587,5.66
8156,5mi7,6.257177550624867,7.11
2927,5lpl,7.561030006785114,4.92
7200,6g5j,7.034675087083018,6.7
8732,5w38,-0.06422287152384226,7.33
10574,2qu5,8.450971278851625,8.06
5184,2e9c,5.638425854634231,5.96
14126,1jcx,5.304895124575989,5.15
9988,2f9v,1.7363141155447546,7.82
7468,3n5e,2.3593330135192105,6.82
12252,6mwe,10.751311706611885,9.2
17186,4jh0,4.609533817969588,9.03
11049,1q6t,7.670866007847807,8.3
2375,3tcy,5.624927865025689,4.62
5482,1o5f,6.561586108810895,6.07
11189,5fky,5.650634793643492,8.33
11912,5ivn,7.7325255948466465,8.85
8745,4qqc,2.8585956456261177,7.34
8363,3qsd,3.357473044220596,7.19
13675,4abb,4.415820627912439,4.51
4985,5j9k,3.0977737984865685,5.85
8638,2obj,6.5393610984785004,7.3
3910,3chf,5.579774052367042,5.37
15869,2xj2,7.739222731293474,7.18
4613,5elq,6.054522498077317,5.7
1700,3wkb,5.071110240889531,4.21
719,5l98,4.27353611176445,3.31
13639,4gki,5.309540151735459,4.46
1992,4qn9,3.6756907421598184,4.41
8685,3vhu,10.425011513248448,7.31
2075,3jqf,3.241369590244169,4.46
2002,2wfg,10.329673627259256,4.42
4266,4u5j,5.313473978564292,5.53
3100,4xsx,6.072769231560214,5.0
12521,4cmt,7.067686635763401,9.7
15034,2q89,5.766427097475267,6.3
11850,2xn6,5.838806547791098,8.8
12076,4rio,5.9130603073116275,9.0
2756,4e5f,3.2052761734643602,4.82
17515,4djp,6.8908274118749855,10.55
15971,4qjx,4.257445204283797,7.28
2832,5myd,4.200267661035324,4.86
5386,4jhz,4.675127231797261,6.02
3758,4dx9,2.672090767253442,5.3
9010,1fl6,3.184221680342805,7.43
10250,3wdc,6.0406096416092385,7.92
6355,1i7c,3.2656911598845855,6.4
546,5aqq,4.05063407480409,3.1
13299,3wjw,8.875787534681791,3.87
14255,4u1b,3.5894651104069064,5.31
12998,4cjr,5.749484231265205,3.1
7603,2jnp,3.645509178128428,6.89
13842,1bty,4.259178755089723,4.74
1438,2vtl,3.0512420351873124,4.01
7272,3mv5,5.5794332688752775,6.74
8698,1jut,5.841117948865667,7.32
13976,5evk,1.0209725246495323,4.92
3444,5xg4,1.0495316629266591,5.15
16777,1a28,8.260369590241014,8.29
3616,3qxh,7.271052888641587,5.24
8593,4puk,7.457320700237385,7.28
15997,1o1s,4.459781698349915,7.31
1204,1r10,4.493008088796845,3.83
5300,2wnl,2.5115965593064447,6.0
11159,2hs2,6.615933667410376,8.31
15536,2rcb,3.4085164846173286,6.79
10289,2itp,5.9949372453761685,7.95
4499,4l7u,5.866995269229351,5.66
9785,5lh8,8.754446386603693,7.72
14295,4f7v,11.5596575574114,5.38
9670,2flu,4.431022534979797,7.7
5074,5wa4,3.047226716653926,5.89
4291,5n8j,5.6376627959461505,5.54
9419,1pcg,2.1303783654116613,7.6
5611,2ykc,11.172386752369428,6.11
10913,1dth,3.264120592487763,8.22
13899,3kmx,5.2336046997664445,4.82
3178,2wmv,4.287923101786286,5.04
12164,4qn7,5.684868717892157,9.08
4908,3h6z,2.0429673997743545,5.82
13750,5ulp,8.397312695572449,4.61
4421,5icv,7.882625906294861,5.62
7618,3py0,6.27595768435574,6.89
16182,5d48,7.945707893954975,7.52
14154,1oxr,3.2669061271160897,5.19
7321,5nr8,7.2686155458418025,6.76
1243,2f6y,5.131384468910985,3.87
7746,5knj,7.720931547789915,6.94
10708,2znu,8.290284454148416,8.11
4905,3dp3,4.922454555112924,5.82
9149,5i89,8.573060668944246,7.48
16996,4pft,9.260450605178095,8.64
8661,4qiy,5.917216384243784,7.3
964,4meo,6.0115615531048,3.6
12208,1ayu,1.9205594512003037,9.15
5433,2x3t,3.3187200345376784,6.05
9613,2p8s,7.1029280938138015,7.68
1497,3thd,5.204341769495459,4.05
2590,5mw6,4.179598401426197,4.73
16120,2ccb,4.853416264683728,7.45
840,3d1v,0.9542011852742422,3.49
7526,5ezz,7.107076762409182,6.84
15936,5nxw,-4.59047216744117,7.24
3136,2cct,6.4505721822005855,5.02
4209,2wqp,7.259236591481531,5.51
7019,2c5n,3.7524707445214647,6.66
10423,4hcu,7.465173537221497,8.0
9553,2ydf,4.926492098656642,7.66
16623,2xxt,6.2814324452342865,8.05
13761,4ad3,6.343669882501768,4.62
15382,4lyw,5.624038864612394,6.63
12990,1rnm,4.021067402725228,3.07
10605,4qlu,-2.6763876025843714,8.08
2263,1w2g,5.965652090094849,4.57
13062,4mrw,3.536814060929464,3.3
5054,4iu0,6.548073302528799,5.89
8009,5fd2,7.85904517033219,7.05
4273,1oiq,4.890383865203278,5.54
12236,1xoq,7.842109712458904,9.17
6757,4uu8,3.2818561507330135,6.54
7683,2g78,6.231292821924405,6.92
15892,4g8n,5.606295898030365,7.2
17571,3k8o,5.483354549208337,11.07
2637,3hdk,3.7547525122489236,4.76
7869,3hd3,2.5860429355831878,7.0
743,5wxp,4.5206115516296785,3.35
15496,1add,7.307672297332596,6.74
9146,5a5v,4.929648050123841,7.48
6855,4j51,4.756026269407177,6.59
8739,2fgi,4.82530162661325,7.34
5114,2iwu,6.158335521339932,5.92
7090,4q6r,7.8184771181387935,6.68
3371,1hti,1.044671794000642,5.13
9837,5nfh,7.683274971950061,7.74
7380,5ugb,5.345981760343808,6.79
17580,3gi5,8.038297286999727,11.22
12900,2bet,5.396825175647549,2.77
12980,5aoi,4.378460385543684,3.03
1712,2l65,2.28844263889565,4.22
10532,3ens,6.829012249803819,8.05
9847,5fwr,4.9858773262647995,7.75
16341,4e7r,8.088918452200145,7.7
6371,2qqs,2.189237601108619,6.4
7612,3fvg,7.352574226540811,6.89
1195,3tiz,5.384734770026726,3.82
2225,5iop,6.609399514372652,4.54
4724,4yog,5.225433304300901,5.74
3423,2xrw,4.640396948984506,5.15
10383,1tps,8.45227514612446,8.0
2569,3omg,3.7683838519194586,4.72
9673,2hmw,4.92582534834667,7.7
12698,2wzy,14.154597905464327,10.72
7888,4bxu,1.9178628166133067,7.0
626,4tyl,4.310199970476123,3.22
4229,1tl9,2.7033761734646755,5.52
2324,2fsv,9.070686058623332,4.6
1246,3h03,5.2388942522255535,3.87
9528,5ctb,9.987438101487493,7.64
9545,1i8i,4.701412010683706,7.66
6260,4qw5,-1.2383183090267944,6.35
17130,4cst,6.3892015203360675,8.89
9611,2cni,8.27884598216401,7.68
11590,3fhe,6.269364264623797,8.6
16792,3jy0,5.714768765126005,8.3
11833,4yt7,7.652159957484709,8.77
6621,4gv8,8.141688035066029,6.49
4142,2wxd,4.679172183677757,5.48
4017,3gqo,7.7436084666657345,5.41
10857,1oky,9.219615852860708,8.19
11275,3r2b,8.06912337633076,8.4
17547,5c1m,9.363300544659637,10.8
6915,6c2y,6.6552423023516045,6.6
16019,4mnp,8.540471395460177,7.34
14872,1lgt,6.045884377394793,6.1
4966,3fxb,3.536339927375707,5.85
13574,5n3v,5.788726191175436,4.34
12206,5dhg,5.598961644620675,9.14
4670,5mxq,-1.9215225349813743,5.72
11714,3ik3,10.66886432661548,8.7
2465,3gl6,4.614660387019594,4.68
5011,1u6q,5.5641720951137,5.88
15476,2xc0,7.689520199853464,6.72
15057,5gmh,6.64058861220578,6.31
5247,4qwg,-0.24195627915200002,5.97
15327,1fiv,7.6908759254837396,6.59
2574,4nan,5.205238178245531,4.72
11638,2i47,6.163936223943694,8.66
8186,5bs0,7.570312652767277,7.12
774,2q8i,7.646803729994602,3.4
4355,6esy,3.802291809349915,5.59
221,4y38,4.223026071615695,2.4
2896,1ff1,2.620425026567403,4.92
4369,3fa3,4.30781448603378,5.6
11040,4wn1,6.527359592899008,8.29
12888,3bra,3.1297333633445517,2.7
2129,4el0,8.134324148309227,4.49
16397,4gzt,3.8987779875396162,7.77
16727,4gg7,7.940625774925633,8.2
13784,5j1r,5.543399118789688,4.66
17104,3nu4,7.984875770497431,8.82
14597,3k00,8.533300125459593,5.77
309,2ohk,3.130948330576056,2.7
12910,3lka,3.588494618289059,2.82
808,4b4n,3.7043387804782757,3.44
2174,3ksl,6.023311175233858,4.52
2415,5uxn,3.8576172684040224,4.64
10604,4mf0,6.48796205791645,8.08
1774,4h36,2.403294083956687,4.27
5483,1xo2,7.529033400243244,6.07
327,4ypf,4.071392234454546,2.7
6006,5swf,3.409264726631853,6.26
2671,3vv8,5.405759629801172,4.77
15819,3zc5,9.529002813361192,7.13
11072,2yoj,10.103793438914353,8.3
944,4k3r,5.355634823164844,3.59
6579,2y5l,5.970926825880405,6.48
14105,3ozj,4.790267601992619,5.11
5275,1f0q,6.696677129947965,6.0
10868,3hpt,8.574246002828641,8.19
14525,5o2d,9.265540132544213,5.68
3904,6chq,7.430821079584394,5.36
2747,3fbr,0.9480374490753914,4.82
13705,3suv,6.0711097641220615,4.55
3094,4oi6,3.078371364466389,5.0
2777,5dp6,-0.14246972456742535,4.83
403,4u5u,2.328343940779076,2.89
1633,4klb,2.010200326207628,4.16
7616,3ljt,8.905909832018962,6.89
13166,4ibb,5.09659491940401,3.57
15781,4ghi,7.374851095230648,7.09
1451,3as1,4.287567501620969,4.02
17518,2qi6,8.000292519331333,10.57
6323,3l3a,5.839458481427515,6.38
2539,5wg7,4.116620130480969,4.7
11846,2amv,4.975876071615222,8.8
16757,6b5q,7.076332164782704,8.24
17312,6h36,6.083163128058996,9.35
16136,1xh4,10.29655095352721,7.47
13431,4kxb,6.386304860656078,4.12
10970,5hor,5.828116317821216,8.22
4094,6d1u,6.224069693566376,5.44
17275,5eei,4.9140535012072775,9.22
7969,3mtw,5.192043930444868,7.04
4551,4mg9,3.5588168211585343,5.68
12588,5lwe,9.315909414294197,9.96
10269,5db3,8.177322134965634,7.92
15791,3hky,9.863244743750073,7.1
5640,4l7d,8.514623708443604,6.12
10883,4abi,7.009901608899177,8.2
7734,3svj,5.897976933632709,6.93
6892,4bib,5.86726196935334,6.6
1056,1uye,5.787748290720811,3.7
6549,1bxl,2.6533550835432336,6.47
3756,3ri1,8.003233629031989,5.3
305,1tc1,2.968431646688811,2.7
6995,3g76,4.417783837158467,6.64
7881,3rse,2.8741901945426807,7.0
17033,2y5f,7.709485667468731,8.7
11957,1lhv,7.142466387195131,8.91
12593,1kv2,8.747852966871749,10.0
8094,2b1z,7.926735143467886,7.1
16269,4x5z,7.035334429056214,7.63
12441,1vij,5.840369706851143,9.52
5741,3fnu,6.3160590113321575,6.16
7695,3jpv,6.919416183499221,6.92
16967,3ibi,2.9296860453426703,8.59
8316,4zyz,5.305369258129745,7.17
8883,6bl2,0.7857356069546929,7.39
16788,3fqe,7.235641038845307,8.3
6893,4bie,5.940960103615559,6.6
55,5ofv,3.639760308789115,1.58
5345,4wyy,4.912097700298027,6.0
440,2rnw,1.8963934566322138,2.98
6242,1gjb,6.9318473726118075,6.35
15729,3pbb,4.218499577844664,7.02
16219,4pmm,9.349017271352684,7.57
7663,2ito,5.134370028632303,6.91
12202,3gen,9.015908816490759,9.14
9510,2bkt,6.29196710013184,7.64
10998,1u9e,6.869106168443459,8.24
16518,4hge,7.34535850651956,7.92
2974,1nlp,2.8488018244063094,4.96
11867,1czk,9.954145036009566,8.82
15489,1wvj,7.4593654011879655,6.73
4951,1o2y,4.14054905827218,5.85
5852,3n0h,4.74961805809467,6.21
5068,5nps,7.691372284047829,5.89
336,5oyd,4.059501853926715,2.75
12632,2w3k,9.793791586461339,10.1
13978,6dq4,7.314680583924078,4.92
1209,1bky,3.3162752834011147,3.84
575,1rin,4.137667215265745,3.15
6315,1ukh,3.5485488663849694,6.38
4239,3eys,5.3681104622980955,5.52
15797,4w97,9.052061499964788,7.1
14948,1v2k,8.009723332049045,6.19
1238,3rtx,1.6996428484963038,3.86
1588,3mkn,6.373421763000067,4.12
6657,4nka,5.261423004365825,6.51
6938,2zb0,7.531863384892235,6.62
14975,4bqg,6.689016909720067,6.22
13387,5gof,8.897538411460427,4.05
17259,1mh5,5.867010085902906,9.21
13306,1m0q,6.733711405498511,3.89
5481,1mmp,5.909993255885757,6.07
15793,3zdg,3.840911468970839,7.1
14251,6d2o,-0.1907868970300507,5.3
12106,6c7r,8.270163411460821,9.0
12827,4jsz,3.1779690441026247,2.3
6040,2wu7,5.820330155868101,6.28
2488,5lch,7.22046876512506,4.69
363,2xj0,3.7616348571151876,2.82
8514,4w5j,13.956017438144384,7.24
4656,4hfz,3.315860416541577,5.72
10129,2ajl,-2.925159551571639,7.89
11839,6b5r,6.458558369246692,8.77
4219,5h8x,4.082089872761205,5.51
5,4obv,4.554408384008473,0.75
14659,3e5u,4.695981699825825,5.85
6127,4aaw,4.745343447774072,6.3
5859,4deh,9.148325428051164,6.21
11451,2v11,6.413241573178939,8.52
6850,3tl0,4.360139568693013,6.59
11728,4d8c,8.708181323428427,8.7
4472,4qz7,-1.8090121243420165,5.65
8894,2vj7,9.314524055316811,7.4
8541,6cz3,6.817366344389645,7.25
14088,1nw7,6.516032245966263,5.09
13434,4zow,4.00957707238338,4.12
14741,1d6w,5.412130799429791,5.96
3003,5sxn,6.986068989486074,4.96
3649,6ccm,6.580099542417778,5.25
10144,3f8s,4.673882631218648,7.89
14244,1srg,4.600740122214737,5.3
2629,6fse,5.707330795001431,4.74
17017,1ohr,8.866119655187198,8.7
681,3avn,3.4749840821847435,3.3
6988,2oi3,4.235175743930737,6.64
134,5eiw,2.5548390210765066,2.05
15053,3uew,3.7352463615138585,6.31
14275,5l4m,3.5361769439666024,5.34
6186,3ckt,6.778168834500078,6.32
13748,4io4,4.241680263621352,4.61
12086,4ys7,7.703662714761642,9.0
13104,1m83,8.992424388906194,3.4
11176,5a3u,4.265016524470365,8.32
8930,4whh,6.153320077341587,7.4
6121,3qcj,8.057099645740934,6.3
13360,3a1c,8.327570613149396,4.0
14459,5t9w,7.852014658730376,5.59
5866,4lp9,8.170039739913383,6.21
9357,2xh5,6.422961311030974,7.57
11755,5dk4,6.300812654244134,8.7
4428,1h1r,5.984046990313296,5.64
15815,4e0x,5.974045735663718,7.12
8311,4i06,6.310732417189159,7.17
12749,1lf9,8.424093833022985,12.0
7560,4hki,8.012560725034817,6.85
547,5cr7,3.7372317957702195,3.1
8922,4oty,6.254732799488305,7.4
5913,4mjo,6.455357967758827,6.22
3592,3lc3,4.937152695279414,5.23
12744,4wr7,4.496845607247571,11.7
33,1qpb,1.9127584725736335,1.36
13968,1bzc,6.45300952500037,4.92
12320,4fkk,4.604777665758455,9.3
4677,4xuh,5.673889562787954,5.73
11906,3vsx,6.468707790631819,8.85
4637,4yqv,2.4183330076149407,5.71
10766,3dz5,5.975949678215526,8.15
16451,3vx3,8.405884141223977,7.82
15970,4m2w,4.533316849203031,7.28
15387,1lcp,3.0847054924111204,6.64
9057,4z8m,3.7850155679848676,7.44
3349,2y8o,4.235990660976259,5.12
2313,4xbo,6.314740327385768,4.59
3923,5etn,7.069731336713981,5.37
8586,3iwy,3.9054454906393348,7.28
12321,4hld,7.789369762940135,9.3
5001,4ajw,6.128835524292067,5.86
2142,2yog,6.61200724891832,4.51
2434,3egk,5.382964177536911,4.66
6877,2c5x,5.007672653064101,6.6
15358,5l7e,7.37977763918766,6.6
15395,5ko1,6.841013755383312,6.64
8258,4jfz,5.715354023731425,7.15
984,3udj,5.677534464482467,3.62
5569,3mp1,2.559143264744214,6.1
15108,1hms,4.30559198500054,6.37
12634,4hra,6.810906274719694,10.1
11887,5lrg,9.902190370189203,8.82
1833,5euk,7.103039218865463,4.3
10893,6q74,6.434896141579468,8.2
7017,1h3h,2.4668427968337796,6.66
7768,1gux,4.35865790133752,6.96
13084,4lkq,3.3066740789375206,3.35
228,2i2b,5.710664546551289,2.44
5441,3max,8.072205244430185,6.05
1011,6gg5,4.75639668624605,3.65
520,2ksa,0.9518823758628957,3.06
12982,3t08,5.6026509963358535,3.04
797,1kti,7.83441245054712,3.43
10317,3rvi,7.6369358254070185,7.96
14465,3e6y,4.687639912614399,5.6
9422,2fs8,1.7845794296499378,7.6
1629,6h0b,5.01682194898427,4.15
14768,1ado,3.607222893662489,6.0
3844,3nrz,4.591620459641678,5.34
2500,2jc0,6.815462401837835,4.7
15798,4ymx,5.701033708740585,7.1
12209,1czl,9.677139915563378,9.15
17614,1y6q,7.295485583333666,11.7
13876,5k1f,4.685439636591492,4.79
4115,5dtw,5.603643713464033,5.46
15709,4fcq,3.272751304833509,7.0
16129,4cpr,4.618023771916563,7.46
13898,2ypi,2.552246103204394,4.82
10095,3hwx,6.932758598035436,7.86
7026,3iej,7.015161528011176,6.66
7906,4zlz,8.119900116603503,7.0
2316,4yh4,6.987765498608111,4.59
12237,2ozr,9.788257558888573,9.17
12354,1flm,9.157674749064327,9.37
5160,2hny,8.126797278143322,5.93
11490,4e1z,9.15917864143015,8.52
8397,5jf5,5.5381466080144675,7.2
10600,3lil,6.229381471035819,8.08
6541,4x2i,7.79084402195885,6.46
12986,5fls,4.2329236095503875,3.04
3394,4aua,4.717680718247018,5.14
9914,6apr,5.540628400834918,7.77
8738,2ea4,6.183086774513441,7.34
9093,4rx8,8.112173221344607,7.46
7473,3tdz,2.9916419658126077,6.82
2563,3cpj,7.785880436317949,4.72
16997,4qd6,4.648346094346727,8.64
15446,2py4,9.878957826055075,6.7
7536,1tvo,7.868468574713127,6.85
13121,1moq,7.664672638301847,3.46
8505,3wzk,6.184531400185047,7.24
15508,4lxz,4.78272591515316,6.74
4800,5d1t,6.555355697581048,5.77
13068,5fe7,4.66353318474053,3.31
6868,6dud,1.8611001402243716,6.59
2308,3wq6,8.82204745969806,4.59
9531,5hlw,7.19196889354215,7.64
15066,1ex8,11.170505034827952,6.33
5047,3wgw,3.7891568282434696,5.89
16378,4auj,5.927469522343796,7.74
2448,5ndb,4.938123187397261,4.66
8589,3u4o,7.809290780534735,7.28
10779,3v5l,7.370020859651741,8.15
4570,1xt3,0.4970104977265577,5.7
10647,3l58,8.44073295742517,8.1
15591,4k3h,9.142391350292415,6.85
219,3t2t,-7.178907995803481,2.4
2601,2xg3,5.166818543717599,4.74
481,5a5o,4.147372136444225,3.0
2077,3sgv,2.641309127943076,4.46
15091,3rt8,6.613007374383278,6.35
17035,2y81,9.032414590830951,8.7
10430,4lv2,3.8185086585557855,8.0
17198,4e4n,7.438533158169735,9.05
1912,3rsr,6.748461404022445,4.36
4753,5c1x,1.9753366933328784,5.75
15153,2zdm,6.386186327267638,6.41
15128,1usk,4.189214422563346,6.4
15558,2b1i,6.881278065768833,6.82
3278,4qvy,3.6694529225931944,5.09
14506,6cjv,2.4346461651989175,5.66
7704,3wdz,3.0998110911003716,6.92
11216,4y2b,6.2086529447324725,8.36
13208,5m17,6.859771664103852,3.66
7530,6fr0,7.893671736430061,6.84
8529,1u59,9.583357780297451,7.25
10353,5xv7,8.883699638360122,7.96
5840,1njf,7.248916778350524,6.21
16882,2za5,9.003403544010398,8.43
1270,5iu6,3.3482200315855435,3.89
16776,5tkk,5.873640547318738,8.28
94,1rdn,4.397996169625858,1.84
4359,1h27,3.2215745143747827,5.6
14534,2avm,7.479975394102873,5.7
14660,3ehy,4.892717491288179,5.85
16989,3f17,5.613874626553713,8.63
6790,6aqq,4.460744782130985,6.55
3432,4b83,4.587131007554534,5.15
5224,5d1u,5.235160450489712,5.96
9677,2qoh,8.899331228960573,7.7
2079,4urn,5.35030082068507,4.46
2218,4bd3,3.4497142454368106,4.54
9808,3mbl,6.135747502505441,7.74
8032,5ezx,6.298204919698468,7.06
14350,4dju,6.381682058506939,5.44
983,3st6,6.485828456924539,3.62
478,4oz2,4.100795923124304,3.0
9852,2zpk,5.839977065001937,7.76
974,2vfz,8.589788693387762,3.61
10562,5kq5,9.529536213609171,8.05
10971,5j6d,9.438406262909576,8.22
15735,5hz9,6.311628825939234,7.03
8365,4ega,6.825974831725058,7.19
4919,4xs2,6.2280109287319885,5.82
105,3ehn,3.1858070644131824,1.92
7202,1w82,9.185374520275268,6.71
5452,4qfs,5.329461169330061,6.05
15568,3s75,4.059287012160168,6.82
6602,1ru2,6.706900634700867,6.49
7592,4ui3,9.088473475226026,6.88
1864,5mkj,7.327741481662748,4.31
16860,3d0e,7.917563622537385,8.4
15961,2ceq,5.1138044857380605,7.28
10446,4zt4,5.742142569518737,8.0
11308,5dxu,6.1468229659877505,8.4
13595,2pwd,4.142193709036777,4.4
14247,3p9l,7.414678313746299,5.3
3159,4y6s,6.535819913498873,5.03
12307,2znt,8.436021255234703,9.3
3038,4xqa,7.312124707735852,4.99
625,3i8t,4.962266956955019,3.22
8429,2ci9,6.621838111822017,7.22
13013,5flo,1.6872487010676054,3.15
9854,4c38,7.00507137332027,7.76
7264,2vex,6.208452919639481,6.74
1120,5khj,8.529810798837408,3.74
7707,4bo8,7.520024862721846,6.92
11368,3nam,6.430554856227875,8.46
576,2fr8,4.5254788288924725,3.15
275,2c4v,3.1353044326012056,2.6
13369,1v2w,4.186680771385452,4.01
2250,4oz3,5.564890703781115,4.55
11662,3iw4,8.623637384123999,8.68
4462,5l0h,2.4896086157509294,5.64
8955,1ym4,6.98861745733752,7.41
10757,2bed,5.032127572766512,8.15
4156,4y6r,6.666510382590129,5.48
292,4y2p,4.8632471275874245,2.66
388,4pd5,5.558838092633925,2.86
3391,3pj2,5.82246375686001,5.14
11802,1pxh,6.245702036956573,8.74
3075,3new,8.09060014464863,5.0
9958,4uxq,10.12273655605433,7.8
937,1gww,8.531899949808652,3.59
4755,5ntt,7.369242984290107,5.75
3516,4ezq,6.044010068190095,5.2
13139,4avs,3.1172058658538586,3.49
17221,3gnw,10.773092216737632,9.1
11569,4re3,5.416835093283481,8.57
4643,3b1u,2.206699050893104,5.72
1030,5vdq,4.879589918518512,3.67
9236,3in4,6.522744199086647,7.52
5634,2z78,5.988847592545093,6.12
10299,1xom,7.253258063702117,7.96
2209,1lzo,2.5063218235208895,4.54
9930,2ea2,5.9248840128084606,7.8
1923,2jdy,5.078474127646332,4.37
1482,4nmp,4.870388764240901,4.04
16367,1lee,6.738615724445193,7.74
2999,5al3,9.183885444582996,4.96
2743,2ms4,4.287189676445318,4.82
17603,4djo,6.639314378280055,11.52
5740,2evm,6.105321463360394,6.16
14665,5egu,5.894717265450624,5.85
651,5kdf,4.086349666408248,3.27
5595,5nai,8.90351693923984,6.1
8064,3ty0,8.037223078166996,7.08
1367,2g8r,5.108418624900844,3.99
6954,5m55,4.195229992026647,6.62
111,2gga,4.051826817025262,1.96
15369,3ljo,5.822226690083132,6.62
9083,3sv6,2.8937852453190755,7.46
12492,3eky,8.338972043449914,9.64
